gene_id,gene_name,baseMean,log2FoldChange,lfcSE,pvalue,padj
LY96,LY96,122.35820933193901,-0.5733104285430286,0.2368586950562293,0.0027889904470487347,0.013517900529932464
RNF13,RNF13,1063.1903557062171,0.317261829180168,0.11340561625774952,0.0027917517852213206,0.01352496221656571
FAM86EP,FAM86EP,43.440893895965814,-0.7569002749049002,0.3429241270032241,0.002796172684632924,0.01354186431167725
CARF,CARF,214.23148156150356,-0.4136830913483806,0.15605303433483994,0.002802487626621075,0.013565836197813383
ZNF85,ZNF85,40.0573940311002,-0.7629232859151641,0.34559440769861605,0.002802989900601265,0.013565836197813383
CLPTM1L,CLPTM1L,1420.3174275648576,0.2495954244227871,0.08704255694662714,0.0028167605359477226,0.013627943332262558
ABHD17B,ABHD17B,209.54438018886228,0.40975493070223584,0.154060956734982,0.0028210184411732245,0.013644000310188342
TOX,TOX,196.49367848287437,-0.5056453228082473,0.20177067209003557,0.0028221582855038497,0.01364497095843109
ROR1,ROR1,1206.5646660182113,0.27726242664055156,0.09764636314440352,0.0028441600519402994,0.013746773584378112
GYPC,GYPC,1241.309020317726,-0.32434567499301625,0.11694812733041374,0.0028496428990326967,0.013768693608262737
EPRS,EPRS,2669.1681927233412,-0.26877178104516514,0.09507084176125401,0.002858578391298838,0.013807275747068092
SFT2D1,SFT2D1,366.68758001524026,0.32569568749816885,0.11706410899534213,0.002860681289708579,0.013812840963169142
SKA2,SKA2,410.207054096633,-0.318149626003128,0.11434016852353497,0.002869969919794086,0.013853087363683812
IFNGR1,IFNGR1,1429.5399083287211,0.3599836067468748,0.13246338862166177,0.002876293162104735,0.013878998124284189
HIBADH,HIBADH,1446.4764457558144,-0.24018372777035205,0.08403221967072577,0.0028860881911072205,0.013921638555311026
CCDC47,CCDC47,1546.2697525543688,0.2474785589632652,0.08654734013056117,0.002888751873894546,0.013929862587392584
ZNF84,ZNF84,527.6713697643424,-0.30292432222518034,0.10842372090161907,0.0029015453895296804,0.013986912065188031
KLC1,KLC1,2237.765243131056,0.23357415125601924,0.08175973617800966,0.002912527485852771,0.014035194640781064
TUBGCP6,TUBGCP6,1053.4599750952425,0.2674923119865069,0.09413506443885764,0.002914556361951777,0.01404031478209462
TMEM128,TMEM128,402.0584769110922,0.34124538339138244,0.12412740166244522,0.0029169601642354713,0.014047237065355375
COLEC10,COLEC10,24.0310473730116,-1.072043081967072,0.597302568934749,0.0029378311952405925,0.01414305812977156
RCN2,RCN2,1631.7161391408458,0.2740416885020345,0.0971652161671727,0.0029399828379417315,0.014148728271763967
LIMK1,LIMK1,1163.587582325079,-0.26200964609351196,0.09259075789164244,0.0029444510169079263,0.014165539345912337
CNPPD1,CNPPD1,1015.573200160003,0.2893712330581855,0.10329150215879683,0.002946694372967695,0.014171639372673829
BTBD19,BTBD19,127.35374262752535,-0.613918529241046,0.26392256470601344,0.0029479888716674742,0.01417317349982023
ADAM19,ADAM19,741.3394592192934,0.4312888841055861,0.16543566703231394,0.0029582243669739566,0.014217678408125907
ATRX,ATRX,2974.3106278630657,-0.20755948758031345,0.07281167617168238,0.0029634159584630603,0.01423359107267709
NIPSNAP1,NIPSNAP1,760.3274176900726,-0.2697804320715549,0.09536378948594705,0.0029634945966582832,0.01423359107267709
HSPB7,HSPB7,590.7677636256387,0.48448639392035725,0.1934290979923752,0.002975415634297891,0.014286124835001341
EFCAB14,EFCAB14,3338.4828442615844,0.24159999976152977,0.08428929735581558,0.002978761417711554,0.014288023980829042
TENC1,TENC1,3725.5257257471185,0.25145948029877163,0.0875346193633361,0.0029781184448268295,0.014288023980829042
TTC38,TTC38,492.5759405036959,0.31188286445344954,0.11227118497430297,0.002976814716027414,0.014288023980829042
MRC2,MRC2,16470.217228328038,-0.21394933217696482,0.07544679682469864,0.002981121975474198,0.014294627452694596
TC2N,TC2N,32.109148982912416,0.8691968088400861,0.4217194510890339,0.0029830761616745347,0.014299278638393044
BBS10,BBS10,645.2352837796794,0.2998534315408429,0.10769335129408418,0.003006557728863969,0.01440647560302669
DCAF13,DCAF13,536.6908517139057,0.31154895120839704,0.11218666110204767,0.0030074224312740005,0.01440647560302669
HMGCS1,HMGCS1,300.51510143164245,-0.35227856151710385,0.12948650128375014,0.0030160651182261295,0.014443114733918074
PPFIA2,PPFIA2,62.69713700009654,0.7366951939786316,0.34069211013625167,0.003020142496478341,0.014457874903240138
UBE2E3,UBE2E3,1480.4536032304572,-0.30045723428097515,0.10892767204128295,0.0030289199343101333,0.01449511782792883
NPM2,NPM2,30.40319085939701,-0.9282381246881479,0.4756217844884211,0.003031484545965098,0.014502614082425718
ARL8B,ARL8B,2334.6793620789076,0.2518600781141879,0.08868113946897707,0.003033866122863189,0.014509230052363159
CREB1,CREB1,764.735768344296,-0.29431546995277075,0.10562310008909033,0.00305683581999365,0.014614270361529368
XYLB,XYLB,64.49345548047043,-0.7049686664723883,0.3201366124114061,0.00306054108325654,0.014627171512708642
SCARA5,SCARA5,405.6198599935817,1.1057150039264383,0.7119754877741132,0.003062623251021925,0.014632309508088638
DDB2,DDB2,985.7443701104567,-0.2857405217417673,0.10221754265307147,0.0030642422463437054,0.014635231951718505
SEMA4C,SEMA4C,711.0403617738671,0.3787883201015292,0.1418264383531476,0.003067729436670435,0.014647072292272346
ALAS1,ALAS1,941.9560225742499,-0.2647843677540877,0.09416298518901015,0.003076032994868671,0.014681893358228294
BANP,BANP,188.11127655861011,-0.4546821396720151,0.17672853863593732,0.003080613976887783,0.014698929546864565
DLGAP4,DLGAP4,2071.366049706581,-0.23326582170218726,0.08196555337195066,0.0030883849546133476,0.014721504266921695
EPM2AIP1,EPM2AIP1,686.5026753663026,-0.2753516946108147,0.09749467269400167,0.003087181993696949,0.014721504266921695
SELM,SELM,1998.2341381367028,0.22936294001665963,0.0804658052270657,0.0030883489438527654,0.014721504266921695
BMP6,BMP6,134.93667675255307,0.675888696009565,0.3073436747218413,0.00309209447623794,0.014734352458268622
CBL,CBL,896.3636408433374,0.2966164519563481,0.10661596835991234,0.003112996041560578,0.01482422795405888
MEF2C,MEF2C,128.92815529011935,-0.5195348367834576,0.21129720192316945,0.003112094646375321,0.01482422795405888
GNAQ,GNAQ,1662.0642912878575,0.22479543179247602,0.07877613732537195,0.0031352027703505556,0.014925085534214688
LOC100126784,LOC100126784,176.1319694404503,-0.5262696507819346,0.21608289733485725,0.003137853628671269,0.01493281210971663
CGGBP1,CGGBP1,2074.8659176229216,0.2701213278341814,0.09597721400224228,0.003147699697218527,0.014974763883722325
ABCB4,ABCB4,31.942708302487222,-0.8588243520861593,0.42208608412051335,0.0031521743359901066,0.014990030729058947
TCP11L1,TCP11L1,607.8400593216478,0.3032698803024379,0.10954583581466398,0.0031529722560399297,0.014990030729058947
TYSND1,TYSND1,250.29197432990816,0.36513759739699225,0.13583777319771045,0.0031551125452808277,0.014995299368788075
NUP98,NUP98,2300.399834709241,0.23918109640425647,0.08378962534290409,0.0031573536984174904,0.0150010437816572
TRIP6,TRIP6,1604.1512086799462,-0.3019678794712843,0.10988259116328274,0.0031642827046251976,0.015029049825269532
PIGY,PIGY,901.5952065586837,0.3105318414147711,0.11254687028965808,0.0031670221278651814,0.015037145260050072
SLC35D2,SLC35D2,540.2184062945423,0.31572046732129133,0.11479497263146976,0.0031766751076565724,0.015078050519157903
ASIC1,ASIC1,256.5893318179628,-0.3750210397418731,0.14062160388508044,0.0031936419364510106,0.015153632819953211
NRM,NRM,120.12062844938316,-0.4844119678101169,0.19221096387546252,0.003200512551989184,0.015179606276080657
PTPRM,PTPRM,2959.789941435875,0.3108080783237552,0.11300083782135541,0.003201205425694207,0.015179606276080657
REEP4,REEP4,195.93349362664662,0.3938787124503486,0.14882359193560118,0.0032024495502892473,0.015180551228761004
ALMS1,ALMS1,360.8846580753631,-0.3769906278552894,0.14170004799390895,0.0032081467246353355,0.015200213851829734
SNX11,SNX11,241.18136152969348,0.370846074321926,0.13901544036668095,0.0032086899224696673,0.015200213851829734
ZCCHC7,ZCCHC7,372.5319776365342,-0.3502083426558157,0.12713514138773888,0.003215744349148739,0.015228666769485666
FRK,FRK,30.512991160488376,-0.8300936151668938,0.40165906322899797,0.003239964391940283,0.015338365151678192
CROCCP3,CROCCP3,110.9003762229152,-0.4807669120009183,0.19131807461022915,0.0032474543526805136,0.015368815729672698
ACOT12,ACOT12,21.275732628764892,-1.0866149053867005,0.636606587642662,0.003249956415374422,0.015370643476228834
RCAN2,RCAN2,542.0396301808054,-1.0434630866497043,0.6620064051182721,0.0032493657082669027,0.015370643476228834
LMLN,LMLN,338.10142682083347,-0.32560204297433787,0.11902584656058053,0.0032538236840089227,0.015383925904642253
DUSP8,DUSP8,17.649328901741445,-1.239105462860863,0.7746353472090687,0.0032610762996279873,0.015413200246354921
ERAP1,ERAP1,1359.7975750878068,-0.25167979236149385,0.09012211438104364,0.0032704347463773566,0.015452405343127354
LINC00173,LINC00173,17.201169038939046,-1.1860792089200476,0.7062022963208058,0.0032783879362591095,0.015484947440152342
SDC4,SDC4,5549.04170961003,-0.34915670969688273,0.13046509888216873,0.003282021930466751,0.015497073977169783
P2RX6,P2RX6,61.76018576271196,-0.6705006695848419,0.30008247571729724,0.00328484911022999,0.015505384250335128
GSAP,GSAP,135.85149134255192,0.5206747192288931,0.21429856187621987,0.0033041608372951486,0.01559147541573927
AGL,AGL,915.6379647637777,0.3722157838170482,0.14011648491684608,0.0033126478122954637,0.015621376197611421
ILK,ILK,3435.250676508849,0.2745252027954504,0.09837862377257096,0.0033125789767135035,0.015621376197611421
NANOS1,NANOS1,97.98127614939378,0.5760418055066348,0.24427208763358746,0.003317643388957179,0.01563683906895958
PMP22,PMP22,6896.850705852712,-0.23484363159239285,0.08376138832863246,0.0033180793481727847,0.01563683906895958
NLE1,NLE1,229.7803134226772,-0.42905102145943746,0.16692780243101368,0.0033259546430448057,0.015668869976912445
C4orf3,C4orf3,2316.502825744008,-0.4758046226695459,0.19372489488847597,0.003329878893139044,0.015682272427363753
MANBA,MANBA,1700.9586210026089,-0.2537482016385325,0.09013715809967775,0.003333253631049008,0.01568799546663785
PLA2G16,PLA2G16,357.717868168068,0.3478564915853229,0.12910515845547463,0.003332687961156873,0.01568799546663785
C1orf198,C1orf198,2704.3662383975998,0.3933114270847711,0.15159721967872283,0.0033455727830477874,0.015735780823859274
PDHB,PDHB,828.7762941224138,0.2626609481521876,0.0938497683027025,0.003344960846320194,0.015735780823859274
TNFAIP8,TNFAIP8,1207.618029064212,0.33980540670750814,0.12584959460481127,0.0033526308579554273,0.01576387499522149
GALC,GALC,654.6562642892536,0.2813847102200053,0.1014579643187634,0.003361224590167699,0.01579916922372905
STRAP,STRAP,1985.166155971198,0.26331747967074576,0.09409791102377321,0.003369867347342421,0.01583467098626715
MAP3K6,MAP3K6,773.9427188094326,0.3071269531291556,0.11259097335869005,0.0033756645699337825,0.01585678323199739
CASC15,CASC15,29.272555808974843,-0.9594588938721325,0.5293777745180359,0.003383858270006503,0.0158901347139381
SASS6,SASS6,56.15438052231114,-0.6338201920558533,0.27742026440303996,0.00338500308232821,0.01589037472799566
TARS,TARS,1400.0315616699024,-0.28786401041183907,0.10406470465305513,0.003390112667348231,0.01590922058911578
NSL1,NSL1,403.2679023780958,-0.31656401583714555,0.11612406447727432,0.0033970744557517097,0.01593674354782583
HERC3,HERC3,616.5646814522767,0.38726616428090405,0.14798756812635525,0.0034150579972352336,0.016015938554496678
ITGB1BP1,ITGB1BP1,1551.919867637674,0.24347279053347903,0.08682241581183826,0.0034318131562924414,0.016089323442327486
MAPK3,MAPK3,2375.2067041601763,-0.27197031078400125,0.09793443307148658,0.00343509606154091,0.01609432785492676
PRH1-PRR4,PRH1-PRR4,53.60608405404976,-0.6451383516779344,0.28547443772702175,0.003434643408219996,0.01609432785492676
PNP,PNP,105.57764178614326,0.544470793870207,0.22767837411580719,0.0034395195651824415,0.016109858079476368
NIP7,NIP7,276.91368061156595,0.34965010005385583,0.1302075240101769,0.0034452510743321453,0.016131502693835557
INO80B-WBP1,INO80B-WBP1,130.12733531825288,-0.5943345915102278,0.25926768235970293,0.0034564372843463634,0.016178665368643142
ZSWIM3,ZSWIM3,107.23932360410352,-0.4844757059982354,0.1950956888494535,0.0034723713836367592,0.016248014116862632
GRB10,GRB10,694.0263352175365,0.3107922284656993,0.11430624531950623,0.0034855624174343625,0.01629923925423362
RPL23AP53,RPL23AP53,357.4768152571403,-0.3734526222207538,0.1414964238423737,0.0034853052006086085,0.01629923925423362
ATP5H,ATP5H,1513.5463896954366,0.2382664913836087,0.08480288136852379,0.003495684939262242,0.01634131482707243
CCT8,CCT8,2386.4540257894214,0.25372919415128264,0.09089515087746676,0.003510995347913228,0.016407607401039335
LOC102724135,LOC102724135,57.53815707173097,-0.79925990444536,0.4077311732191584,0.0035216427430626055,0.016452073123458713
CELF2-AS1,CELF2-AS1,45.83273624286756,0.7487364325225349,0.3578474078204961,0.0035230102789805323,0.016453171437900406
NAE1,NAE1,686.279561029718,0.3038993290301307,0.11110955712355232,0.0035351817152127272,0.016504709235323173
PKP2,PKP2,15.196657818723512,1.2268387878464004,0.7427345853670188,0.003539027301360762,0.016517355496778192
ANKIB1,ANKIB1,1753.4991496244506,-0.22003485391800864,0.07799136897332722,0.0035427932964700315,0.016519727590100893
RP11-24J23.2,RP11-24J23.2,17.04244494858438,-1.1392884465255286,0.691142418057599,0.003542946601332121,0.016519727590100893
RP11-611D20.2,RP11-611D20.2,18.49347613834948,-1.0815866310794053,0.6305902873505053,0.0035422250386073833,0.016519727590100893
SNRPA,SNRPA,411.6049735979616,-0.3234509377172966,0.11944964702595533,0.0035483729392693877,0.01653972102491015
IQCJ-SCHIP1,IQCJ-SCHIP1,74.83250848514946,0.7316478330454008,0.35736226949898847,0.0035615400333296886,0.016595771374036897
GLCCI1,GLCCI1,227.0572639293827,0.4298310131347161,0.16882196582473039,0.0035649701978194043,0.01660642898496894
KIAA1549,KIAA1549,242.96868144211396,-0.43764898770387706,0.17328019718070892,0.0035726187374868247,0.01663672360158528
WASL,WASL,1404.2409071216734,0.32196068533090977,0.11895200648860052,0.0035903448706600897,0.016713912408144967
PLEKHA1,PLEKHA1,642.3735971900059,0.27591267811201986,0.09954782809238791,0.003602241108119291,0.016763920903223952
BCAM,BCAM,540.5623403757888,-0.31632908743902294,0.11714248361794309,0.003609156423513308,0.016790724840609943
COL12A1,COL12A1,43552.704331325265,-0.22234155355792215,0.07912037495015611,0.0036210464298776705,0.01684064775278255
SLC9A9,SLC9A9,931.7404192591246,0.4224705055869676,0.1660441442982565,0.003623131442264808,0.016844952551892927
NDNF,NDNF,84.5336403957468,-0.5654396730089313,0.24038629005452003,0.003631354965089349,0.016877785120851935
SYNJ1,SYNJ1,445.3195629086236,-0.3422946431799237,0.1284372562159834,0.0036328731783183623,0.016879441767760628
GPR155,GPR155,210.74294060330186,-0.39032994242879776,0.1500899184990698,0.003653298108231249,0.016968915669594572
AP2A1,AP2A1,3881.1029854926833,0.22195815336187777,0.07937394289418889,0.0036708755152041416,0.017043901515768074
CBLB,CBLB,625.3101446137323,0.394881889486933,0.15301403096730729,0.003671788267902407,0.017043901515768074
PAPPA,PAPPA,8138.834371297485,0.41865923097000063,0.1656426570823467,0.0036789635002568155,0.017071753655455532
SH3BGRL2,SH3BGRL2,185.68135331802262,-0.4035649808351033,0.15651764352516043,0.0036922960601578516,0.01712815116795448
VASN,VASN,3724.6507465575396,-0.2636444817068995,0.0972162358714151,0.0036988854702812283,0.01715324193990296
TMLHE,TMLHE,294.94764484780853,-0.36438465097547185,0.13846851267858343,0.003709552048034973,0.01719721815759417
DLG5,DLG5,3484.2991383587055,0.23072854859540054,0.08311480823640448,0.003720253217477057,0.017241326633723814
MCM7,MCM7,712.7658138622893,-0.30516500890310566,0.11278637770638544,0.0037345144631515175,0.01730190071273227
PMM2,PMM2,496.58402426568136,0.32748872734278506,0.12299237021524614,0.003738310733324102,0.017313967690298335
ARMCX4,ARMCX4,269.1879309564275,-0.3531365087701583,0.1335383789279971,0.0037492487531900725,0.01735738303416529
ENPP1,ENPP1,650.6981584843836,0.8165665700295596,0.4299573424702051,0.003750074013644768,0.01735738303416529
LOC100288181,LOC100288181,17.22509467274454,-1.0084121429942234,0.5444259610155313,0.003763734774421355,0.01741506450241015
TMBIM4,TMBIM4,1003.9900629619332,0.31229476838771447,0.11580038946620755,0.003766665971968384,0.017423078607681837
PRDX2,PRDX2,1143.8045155467976,-0.2526239289380224,0.09134204166547057,0.003768343410224959,0.0174252900722974
KDM6B,KDM6B,646.2852574909333,-0.3426188995542027,0.1293380926982116,0.0037697104648181812,0.017426065333548634
ERAP2,ERAP2,846.5115862488474,-0.28125626392338604,0.10215484563572866,0.0037760399777859006,0.017449772530932363
ZC2HC1C,ZC2HC1C,34.45068451339666,-0.8023343007961428,0.399004533049502,0.0037839173904456822,0.017480615505814093
CTNNAL1,CTNNAL1,1612.4159600528512,0.27301505126203046,0.09945410011377619,0.003790796204770974,0.01750086814868583
FBF1,FBF1,141.89683825554556,-0.4473736504044913,0.178669018700271,0.0037940621077687817,0.01750086814868583
FBXL19-AS1,FBXL19-AS1,108.40511041431513,-0.48702539206410334,0.20005655301133554,0.003795538779314805,0.01750086814868583
HSD11B1,HSD11B1,760.1378861288447,1.0236445352520804,0.7209655373476653,0.0037947337053421963,0.01750086814868583
LGALS9,LGALS9,14.760993991887865,-1.2196928998361454,0.8097592500772447,0.0037953187418878526,0.01750086814868583
OAZ2,OAZ2,1914.5564115863071,-0.22832940885924607,0.08188658247880787,0.0037967331822326197,0.01750086814868583
TFEB,TFEB,75.32309594550995,-0.6120291090665883,0.27157900114318134,0.0037941962123135987,0.01750086814868583
BCL2L11,BCL2L11,472.497750994247,-0.4584825647562166,0.18540319365977018,0.003805795221530361,0.01753268422461712
MINOS1,MINOS1,689.9480238271042,0.2901043247466623,0.10647767268854429,0.0038060490084962763,0.01753268422461712
UBE2N,UBE2N,866.1998819019914,0.2715308811679688,0.09894278777744926,0.003813010094876127,0.01755918341313954
PRKY,PRKY,209.64609643817283,-0.4871973444336093,0.19912394190410732,0.003823120592810094,0.01760016447811719
KCND3,KCND3,33.07122361366424,0.8940357612880153,0.49343542463440593,0.0038249394199834563,0.017602960035774353
AP4M1,AP4M1,301.604522428063,-0.3458202080829707,0.13066671197874272,0.0038265057548125155,0.01760459218228975
APLP1,APLP1,83.00977994428082,-0.5509444651591371,0.23546520935752724,0.003855064322093249,0.017730367057832482
KIAA0226,KIAA0226,406.95879616998707,0.342612168953316,0.1294857799908212,0.003857915516609424,0.017732253888269003
SMARCB1,SMARCB1,847.24557122819715,-0.2582990388748273,0.09377074225998264,0.0038572653901645946,0.017732253888269003
EHD3,EHD3,1800.2913702485648,0.3972631190607109,0.1554512269580921,0.0038652387148425276,0.017760295157478522
LOC100133669,LOC100133669,21.615017373647007,-1.0188508563717793,0.5784549530439249,0.0038702935173204112,0.01777789899245914
UBP1,UBP1,1280.496625503493,0.24534623491945948,0.0886694753557008,0.0039025183135365385,0.017920255555427426
SLC38A10,SLC38A10,2466.763872205015,0.25522556795532236,0.09292512807517156,0.003907217949458686,0.01793616732628286
BET1L,BET1L,1251.7067180943113,-0.23735074163732955,0.08406949769010219,0.003910172711634782,0.01794406169530693
ECH1,ECH1,1376.6964497720376,0.29233849200579803,0.10832289947728432,0.003929449624649025,0.018021140655468965
ZC3H8,ZC3H8,65.81117415817344,-0.6083962092659236,0.27065672010446046,0.003928714923620193,0.018021140655468965
FGD1,FGD1,503.846380027056,-0.31489086592645293,0.11754101845868588,0.003930775357706514,0.01802153208334425
DIAPH1,DIAPH1,1734.9296496538473,0.26785302048066423,0.09852748847855529,0.003934697636088273,0.018033823960481553
DNM1L,DNM1L,1096.501561345515,0.25143182434261097,0.09123788326055021,0.003942925915414259,0.01806583747242314
CCDC85C,CCDC85C,179.71609379196948,-0.4427116974645764,0.17788960587366534,0.003950003352550482,0.01809255949218347
PTPRK,PTPRK,2597.172684924467,-0.2666369027085842,0.09757536116114031,0.003953740890806141,0.018103971447375487
NAP1L2,NAP1L2,62.798044028075964,0.6650755824340201,0.3067083406052661,0.003957650446720101,0.01811616362331328
WWC3,WWC3,1517.2324697886015,0.3037962182088505,0.11288181399873076,0.003961878065169159,0.01812980359333629
DLL4,DLL4,66.02173968112953,0.3030377890973131,0.5523079477887627,0.0039873146656730545,0.01823092530311373
SIMC1,SIMC1,223.06862643706057,0.36590151403548454,0.14038425174034816,0.003987740423518166,0.01823092530311373
VOPP1,VOPP1,1938.676957024718,0.30794174982703354,0.11466611922796452,0.0039858564197483345,0.01823092530311373
TSTD2,TSTD2,461.95540111724614,-0.29779313570027344,0.10992259219650763,0.003990648148728639,0.018238479695778045
ZHX1,ZHX1,1143.0227129086231,-0.2866070401324861,0.1058624959883018,0.0039944042887479865,0.01824990563245896
MAPRE1,MAPRE1,1782.3259354960696,0.24371068972262006,0.08888119277406976,0.003995890583771687,0.018250957023457665
CNTRL,CNTRL,245.03039391843723,-0.3866844910737206,0.15016617493247708,0.0039973243054723315,0.018251767704024986
PI4KB,PI4KB,1816.0388624475245,-0.25315133374232285,0.09212833476996239,0.00400148123511317,0.01826500812596897
MARC2,MARC2,313.83565991166716,0.34173170485709725,0.12961294553172636,0.0040065807017516854,0.018282541148162766
SRD5A3,SRD5A3,180.3635602492195,0.4039426183943237,0.15817766470467434,0.004010138462890302,0.018293030369649358
FZR1,FZR1,687.4483155305422,-0.27135355235623754,0.0992143883833805,0.004011480333242778,0.018293407960352896
PEMT,PEMT,237.1912324411633,0.415754927158758,0.16463750050335904,0.004028177309024108,0.018363786671732434
LYPD3,LYPD3,19.431069535775602,-0.9695812406817349,0.5362405154092643,0.004035841187040634,0.01838142213370325
NRAS,NRAS,766.9403079836003,0.2717328584676097,0.09967081984119736,0.004033587732358727,0.01838142213370325
TRA2A,TRA2A,740.7958868949254,-0.3188600221252364,0.11990954196591937,0.0040355658891936385,0.01838142213370325
HSDL2,HSDL2,1700.0365821395026,0.2435445923400555,0.08829384257536935,0.0040434749037904965,0.01841041895241997
DDX51,DDX51,221.87326699948872,0.38653199439674163,0.1495281515346844,0.004051015761880485,0.018434025190829886
FHL2,FHL2,4397.408833560586,0.2624123779583141,0.09620790293802856,0.004051197084060832,0.018434025190829886
PUS1,PUS1,116.60235095649035,0.5283812128478339,0.2262071250098539,0.0040544418432922015,0.018443013632182967
MBOAT2,MBOAT2,498.31516368585477,-0.3245471488055165,0.1222852747386467,0.00405998768645082,0.018462460437071664
COL9A2,COL9A2,65.21568113739308,-0.5664261766492302,0.2458317735311362,0.004070075885204518,0.0185025445982905
FTSJ3,FTSJ3,1258.6457098082606,0.25419937465383624,0.09326458760811597,0.004072983751108341,0.0185099721363319
MGLL,MGLL,4281.568717036553,0.3805344775461424,0.15244370250653858,0.004078242654000372,0.018516496099991064
PLOD2,PLOD2,2256.3105856007724,-0.3936805493379755,0.15617831385866016,0.004077760974216767,0.018516496099991064
SLC25A3,SLC25A3,6107.9723164631805,0.2014234228302684,0.07225944074130493,0.004077251695247666,0.018516496099991064
PCMT1,PCMT1,1007.7981241089942,0.2758219190145791,0.10153912799439581,0.004097403145968141,0.01859187080192727
RBP1,RBP1,19.420404426666018,-1.0910875906408153,0.687806634625421,0.004097151476383576,0.01859187080192727
NBPF10,NBPF10,881.3106728541683,-0.3080383869156525,0.11537492118376672,0.004099400975820667,0.018595128560005766
BTBD10,BTBD10,497.48097000217854,-0.30798169928417274,0.11511923105433881,0.004113674769851477,0.018654051414223504
PTP4A2,PTP4A2,3908.0528899252663,0.22238659829556578,0.08061129180277152,0.004116285786237552,0.018660067453430705
TECPR2,TECPR2,1345.759566727928,0.2377979038854843,0.08630736704996707,0.004132650060842053,0.01872840696630511
TMEM11,TMEM11,371.20482091126473,0.3509234605733885,0.13467281715758872,0.004181071672823748,0.018941936493438175
CARS2,CARS2,735.6681263388525,0.28043772782535725,0.10401112182028721,0.004204782422059205,0.019043417646539336
HEPH,HEPH,2865.075265397418,-0.2464071436531103,0.09026749804074281,0.004206286296727931,0.01904429217985669
BIRC6,BIRC6,3118.688677910134,0.24199376714674545,0.08921466399789585,0.004215624972274992,0.019080627795072698
KIAA1217,KIAA1217,49.811544820840844,-0.7184450691229249,0.35061874053333525,0.0042195157096720365,0.019092290173100285
BNIP3L,BNIP3L,8299.211993414478,0.2950093562722373,0.11099448195485327,0.0042271449097549384,0.01912085566433048
CHKA,CHKA,154.64499780999674,0.5044299635649114,0.21388806754133324,0.0042352198340228076,0.019145460164442244
CTBP1,CTBP1,2260.4070476078105,-0.2107115849874476,0.07578289200536271,0.004234179990640355,0.019145460164442244
KCTD16,KCTD16,55.5989462329425,-0.8287604703205428,0.4781971289521924,0.004249171795823164,0.019202555838729315
COASY,COASY,835.5859666310897,0.25671707278147005,0.09417356599134882,0.004250907425154892,0.019204425988829425
NEO1,NEO1,1062.7279149732906,-0.2665896533377416,0.09794628135312519,0.00425772581644326,0.01922925035346724
LRRC20,LRRC20,213.46526069912656,-0.39491356973772734,0.15561130620588956,0.00426426222688958,0.01925278616981936
HOXA2,HOXA2,55.49334647212739,-0.6096445927138974,0.27436156810400686,0.004270060411514147,0.019266989974810262
SERAC1,SERAC1,928.5129809577013,-0.2888781282136055,0.10782612798477571,0.004269120044006016,0.019266989974810262
FLJ38668,FLJ38668,15.946844584103431,-1.0156544241741152,0.5727001594020982,0.004280618080231021,0.01930863088720165
ITPKC,ITPKC,945.796172088229,0.5045029918727467,0.21791292111882002,0.004290526376638513,0.019347317730037544
EXOG,EXOG,244.52562722964885,0.4665628732907105,0.19318728591129633,0.004294124071923013,0.019352976094178305
KATNAL1,KATNAL1,622.7158097530228,0.2913540365148407,0.1090552490047357,0.004294445242455149,0.019352976094178305
KIAA1009,KIAA1009,321.72253579962614,-0.34077852280298415,0.1303902804637612,0.0042970033673850865,0.019358499821624162
STRA13,STRA13,188.7929664945641,0.3989135469249152,0.15797650317319908,0.004298635158969095,0.019359848178754493
SMARCAL1,SMARCAL1,615.4599335080549,-0.2657095115645931,0.09824431453909631,0.004314520931876883,0.019425371744418725
IGFBP4,IGFBP4,73875.085101887,-0.24815207303974904,0.09110448727030632,0.004316743240824393,0.019429356426870388
DET1,DET1,142.67114226732588,-0.4983776914390973,0.2110458820627619,0.004323370037962776,0.019453156792059827
APOBEC3F,APOBEC3F,126.53422864893336,-0.4832882610405765,0.20154410581831853,0.0043259995745917055,0.019458962173140214
PSKH1,PSKH1,1086.7673165576646,0.2582943327642297,0.09480140848552039,0.004329517019965035,0.019468756664522437
USP30,USP30,334.10499091941676,-0.3596104504014693,0.13850088424021367,0.004332549454477628,0.019476364797062332
PRPS1,PRPS1,594.15445101342425,-0.36472145509758275,0.1424170144691315,0.004339837490318897,0.019503092761164013
MNS1,MNS1,65.921822450410545,-0.5653271872937405,0.2480084785895807,0.004344789508296888,0.019519309451467376
TLN2,TLN2,1295.3769359369883,-0.27030982705419293,0.09940728468905576,0.004347480733314474,0.019525362465015763
PRAF2,PRAF2,628.6226732648322,-0.2958883046100358,0.11088651491623701,0.00435403688202679,0.019548764480521393
CRK,CRK,1961.6734567673655,0.22005983180096547,0.08074500728627147,0.004365967579139035,0.0195962752416778
C6orf89,C6orf89,4757.630059976882,-0.2115618365978586,0.07679387869938956,0.004368199833195234,0.019600239461548347
MESDC1,MESDC1,228.33796373838788,0.3876291710051892,0.15287334093587338,0.004385905564709114,0.01967360974055533
DNAJA1,DNAJA1,3124.3863336856725,-0.3074776305504634,0.11659981811124305,0.0044076348077253455,0.019753133353822443
LRRC18,LRRC18,35.54885928264638,0.7474524208326758,0.3709245102412419,0.004407712735432057,0.019753133353822443
