Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRX384345_1	(0.0, 0.004988599227327759)	(1.0, 0.004751824468583888)	(2.0, 0.004261945657389674)	(3.0, 0.003993873085708394)	(4.0, 0.004098652720324935)	(5.0, 0.004392580007041463)	(6.0, 0.004761349889912665)	(7.0, 0.0052172093392183925)	(8.0, 0.005720695895168003)	(9.0, 0.0063493737028672455)	(10.0, 0.007746889089246299)	(11.0, 0.009111745888212404)	(12.0, 0.01097872846865258)	(13.0, 0.013800974730921475)	(14.0, 0.016450402634796857)	(15.0, 0.0220173310142289)	(16.0, 0.02721548951078974)	(17.0, 0.038401055699724324)	(18.0, 0.05835545260903536)	(19.0, 0.07784310387323634)	(20.0, 0.11176040767605806)	(21.0, 0.1566265029090705)	(22.0, 0.19147049412973458)	(23.0, 0.2529598103559374)	(24.0, 0.30657704624114424)	(25.0, 0.37055249743415763)	(26.0, 0.4686915526100654)	(27.0, 0.5357423541177981)	(28.0, 0.6381433549510956)	(29.0, 0.7815812316432373)	(30.0, 0.885089902899624)	(31.0, 1.0007883919078933)	(32.0, 1.0893380693546744)	(33.0, 1.1936046919939365)	(34.0, 1.380595516550195)	(35.0, 1.5130315316076)	(36.0, 1.6748385029450494)	(37.0, 1.8864484593127684)	(38.0, 2.0106096047844177)	(39.0, 2.139115703156465)	(40.0, 2.3498343522427056)	(41.0, 2.4936913474733133)	(42.0, 2.595518101477933)	(43.0, 2.7384837894270624)	(44.0, 2.850451034823403)	(45.0, 2.93139942604982)	(46.0, 2.961295641277423)	(47.0, 2.9650132771445965)	(48.0, 3.011577618923082)	(49.0, 3.0449914361699544)	(50.0, 3.0521423060389146)	(51.0, 3.0488206555441226)	(52.0, 3.0580072440284893)	(53.0, 3.079345548579424)	(54.0, 3.0613846862767784)	(55.0, 3.0247145357099403)	(56.0, 2.990779541838937)	(57.0, 2.949330351314004)	(58.0, 2.8817692593779443)	(59.0, 2.8170494645468103)	(60.0, 2.6915234622761948)	(61.0, 2.499877428239116)	(62.0, 2.382614048583976)	(63.0, 2.243851792989788)	(64.0, 1.990572200632099)	(65.0, 1.794159373607205)	(66.0, 1.6140227700842387)	(67.0, 1.3514558919309925)	(68.0, 1.1980775576950347)	(69.0, 1.0452435332492929)	(70.0, 0.8700302117788284)	(71.0, 0.7359299695378386)	(72.0, 0.5591476750970773)	(73.0, 0.45608125554524104)	(74.0, 0.3898101778119925)	(75.0, 0.299193483936867)	(76.0, 0.24802019900972902)	(77.0, 0.20674246606871427)	(78.0, 0.16277720353850897)	(79.0, 0.1300301657846512)	(80.0, 0.08751957116879763)	(81.0, 0.06474837109511987)	(82.0, 0.050619449715593366)	(83.0, 0.031750950837762845)	(84.0, 0.021392735529956273)	(85.0, 0.015737356809614165)	(86.0, 0.010507900500115916)	(87.0, 0.007680211139944864)	(88.0, 0.004972269933621285)	(89.0, 0.0033760814738134667)	(90.0, 0.0024861349668106425)	(91.0, 0.0018397670909293864)	(92.0, 0.0015213458636531463)	(93.0, 0.0010382709248366285)	(94.0, 0.0005266197220337814)	(95.0, 0.0003442759423114902)	(96.0, 0.00029664883566760813)	(97.0, 0.0002898449632899107)	(98.0, 0.0002177239160863179)	(99.0, 0.0001660144860158174)	(100.0, 0.00018506532867337022)
SRX384345_2	(0.0, 0.005277499473439597)	(1.0, 0.00503687159945742)	(2.0, 0.0049376295949336985)	(3.0, 0.004990649295980619)	(4.0, 0.004989289816466595)	(5.0, 0.005287015830037762)	(6.0, 0.005732925110637502)	(7.0, 0.006117657813106179)	(8.0, 0.006526861146827281)	(9.0, 0.007334391978157297)	(10.0, 0.008771361824480238)	(11.0, 0.010037037252036205)	(12.0, 0.011894086268192435)	(13.0, 0.014791137112576718)	(14.0, 0.017669155243764667)	(15.0, 0.023771858782216587)	(16.0, 0.0294191366834706)	(17.0, 0.04075311739188532)	(18.0, 0.06138321901719338)	(19.0, 0.08150079686571454)	(20.0, 0.11587523637780114)	(21.0, 0.16118668858020757)	(22.0, 0.19765064810534846)	(23.0, 0.2610989165043437)	(24.0, 0.3145495725572094)	(25.0, 0.37711281979257527)	(26.0, 0.4756533328870615)	(27.0, 0.5439263940813265)	(28.0, 0.6465358293612854)	(29.0, 0.7898222511803443)	(30.0, 0.8926736738137995)	(31.0, 1.0090464796937333)	(32.0, 1.0973202034983132)	(33.0, 1.2007765945155089)	(34.0, 1.3868091306940116)	(35.0, 1.5171601049371362)	(36.0, 1.6815674004860657)	(37.0, 1.8987782398391855)	(38.0, 2.0256516654854373)	(39.0, 2.156879504015107)	(40.0, 2.3655378577455046)	(41.0, 2.5078440948349523)	(42.0, 2.625447229675078)	(43.0, 2.755663615446314)	(44.0, 2.864745532692539)	(45.0, 2.9622039000938627)	(46.0, 2.9856114183663207)	(47.0, 2.986597041013988)	(48.0, 3.027573113046173)	(49.0, 3.054059852417895)	(50.0, 3.0568630991758114)	(51.0, 3.0480359986912564)	(52.0, 3.045544072742051)	(53.0, 3.0642573082525857)	(54.0, 3.052227274032991)	(55.0, 3.013781193376404)	(56.0, 2.971045954853072)	(57.0, 2.92391823801993)	(58.0, 2.8555309805464875)	(59.0, 2.7900339765198585)	(60.0, 2.6694957254089564)	(61.0, 2.481689068464653)	(62.0, 2.3623634730802596)	(63.0, 2.225326578587167)	(64.0, 1.9730126187024437)	(65.0, 1.7774256604993832)	(66.0, 1.5984284308059526)	(67.0, 1.3352875760715455)	(68.0, 1.1828953604675567)	(69.0, 1.0314914864702627)	(70.0, 0.8573475986418962)	(71.0, 0.7268701928039677)	(72.0, 0.5543372881997192)	(73.0, 0.45203237633090154)	(74.0, 0.3864225355046088)	(75.0, 0.29687633887490267)	(76.0, 0.2456022095239887)	(77.0, 0.20413128694869892)	(78.0, 0.16080331535725292)	(79.0, 0.12881204343324967)	(80.0, 0.0857097454411316)	(81.0, 0.06213093274990636)	(82.0, 0.04809294728809871)	(83.0, 0.02948439170014374)	(84.0, 0.019356269320667953)	(85.0, 0.01379056019025535)	(86.0, 0.008780878181078403)	(87.0, 0.006374599441256639)	(88.0, 0.003900346725733695)	(89.0, 0.0024266709325321176)	(90.0, 0.00172789846232399)	(91.0, 0.001253440111929755)	(92.0, 0.0010467992257981683)	(93.0, 0.0007286810195166471)	(94.0, 0.00039153010003879546)	(95.0, 0.0002882096569730022)	(96.0, 0.0002610200666925303)	(97.0, 0.00025014423058034155)	(98.0, 0.0002107193246736573)	(99.0, 0.00016721598022490224)	(100.0, 0.00015769962362673705)
SRX384346_1	(0.0, 0.005956651981121813)	(1.0, 0.005561325277783888)	(2.0, 0.004889567120232226)	(3.0, 0.004567063756982867)	(4.0, 0.004687445196721107)	(5.0, 0.0050693961845325606)	(6.0, 0.005549435752871469)	(7.0, 0.0062226801010371825)	(8.0, 0.006933079214554205)	(9.0, 0.007759401195967311)	(10.0, 0.00928274657537097)	(11.0, 0.010770423380037369)	(12.0, 0.012849604049096604)	(13.0, 0.015802664799218623)	(14.0, 0.018717084593375274)	(15.0, 0.02521173757678404)	(16.0, 0.031226350991853894)	(17.0, 0.042855792546813515)	(18.0, 0.06444419740653792)	(19.0, 0.08505617503282994)	(20.0, 0.11989396921683106)	(21.0, 0.16712362074080064)	(22.0, 0.2051463214107159)	(23.0, 0.27143488136929284)	(24.0, 0.32725620083309903)	(25.0, 0.3935343574573776)	(26.0, 0.49760634139700727)	(27.0, 0.5699615314421458)	(28.0, 0.6735148348574713)	(29.0, 0.8188613045305629)	(30.0, 0.9266740302457623)	(31.0, 1.046842944726193)	(32.0, 1.1383298665460275)	(33.0, 1.2444007768615577)	(34.0, 1.4311822408544288)	(35.0, 1.5590050369972293)	(36.0, 1.7180749908004802)	(37.0, 1.9314860182159412)	(38.0, 2.0572593575019633)	(39.0, 2.180525493222079)	(40.0, 2.382524062912232)	(41.0, 2.5281722292799764)	(42.0, 2.646001879733889)	(43.0, 2.8392557038509576)	(44.0, 2.9723693385797842)	(45.0, 3.0045423929927897)	(46.0, 2.985901104120731)	(47.0, 2.97173324899697)	(48.0, 3.0262704997702348)	(49.0, 3.068456020350111)	(50.0, 3.0764546982349406)	(51.0, 3.0678347926734366)	(52.0, 3.052452719817995)	(53.0, 3.043364664213065)	(54.0, 3.0124637889656887)	(55.0, 2.972089934744343)	(56.0, 2.9314411352593965)	(57.0, 2.8814962134835533)	(58.0, 2.7981194338446027)	(59.0, 2.7186082359928023)	(60.0, 2.598060342905788)	(61.0, 2.411136204613968)	(62.0, 2.2899388462286128)	(63.0, 2.1522313963117505)	(64.0, 1.9120213797436976)	(65.0, 1.7267454268428615)	(66.0, 1.5513853377189828)	(67.0, 1.2997866424754467)	(68.0, 1.153579668436819)	(69.0, 1.0079760877874961)	(70.0, 0.8439927878141882)	(71.0, 0.7186311233282585)	(72.0, 0.5491385147486584)	(73.0, 0.4483851944502076)	(74.0, 0.3829244426636578)	(75.0, 0.2946699854293872)	(76.0, 0.2447964008030185)	(77.0, 0.2038637389107887)	(78.0, 0.15979521482290848)	(79.0, 0.1268968993902457)	(80.0, 0.08491052835265282)	(81.0, 0.06182701573519175)	(82.0, 0.04792518873134608)	(83.0, 0.030165210893420516)	(84.0, 0.02030136378795508)	(85.0, 0.014585474686309746)	(86.0, 0.009481896117653982)	(87.0, 0.007126283994381011)	(88.0, 0.004604218522334175)	(89.0, 0.003016966946526267)	(90.0, 0.002266440686429831)	(91.0, 0.0017462739715115093)	(92.0, 0.0014326877519464638)	(93.0, 0.0010388472392225915)	(94.0, 0.0006182552954457768)	(95.0, 0.0004012714657941341)	(96.0, 0.00033439288816177837)	(97.0, 0.00033290669754772607)	(98.0, 0.0002496800231607945)	(99.0, 0.0002556247856170039)	(100.0, 0.0003447962224601448)
SRX384346_2	(0.0, 0.006152572647524986)	(1.0, 0.0058470205825804)	(2.0, 0.005407974897028954)	(3.0, 0.005326395462213651)	(4.0, 0.00556520071685481)	(5.0, 0.006082859312319183)	(6.0, 0.006673197767891735)	(7.0, 0.007257603173659537)	(8.0, 0.007885023190511771)	(9.0, 0.008724549737883792)	(10.0, 0.010198912614363984)	(11.0, 0.011713323577026234)	(12.0, 0.013844771719382407)	(13.0, 0.017035269251886323)	(14.0, 0.020516486224822956)	(15.0, 0.027379541586466667)	(16.0, 0.03355287990830828)	(17.0, 0.045697832858630015)	(18.0, 0.06746470932980388)	(19.0, 0.08809689002581944)	(20.0, 0.12415648347663427)	(21.0, 0.17274074506527481)	(22.0, 0.2111913575874036)	(23.0, 0.27773644419747134)	(24.0, 0.33394319152276347)	(25.0, 0.399654684635264)	(26.0, 0.5029935796094843)	(27.0, 0.5759077951849503)	(28.0, 0.6824594366284423)	(29.0, 0.8279496839405039)	(30.0, 0.9314042733859168)	(31.0, 1.0484470301466566)	(32.0, 1.1387969958358297)	(33.0, 1.2423598634401793)	(34.0, 1.428607196385966)	(35.0, 1.5578067721966369)	(36.0, 1.7173049500977113)	(37.0, 1.93337475788707)	(38.0, 2.0635740525898414)	(39.0, 2.1873270886797527)	(40.0, 2.386115405650328)	(41.0, 2.529589899291226)	(42.0, 2.6697048034801845)	(43.0, 2.8375908305427235)	(44.0, 2.9545564576560013)	(45.0, 3.029278770159465)	(46.0, 3.026841769952164)	(47.0, 3.0122731661566022)	(48.0, 3.055335241639473)	(49.0, 3.0832294752965015)	(50.0, 3.0763768027720158)	(51.0, 3.062846482692285)	(52.0, 3.051670100122589)	(53.0, 3.0467352859474883)	(54.0, 3.015766249229148)	(55.0, 2.9739085828566427)	(56.0, 2.923559238951089)	(57.0, 2.8632497876858127)	(58.0, 2.7836386421432358)	(59.0, 2.7083081920347856)	(60.0, 2.5807535542824813)	(61.0, 2.3891323614760434)	(62.0, 2.271858215772918)	(63.0, 2.1402097736553367)	(64.0, 1.9013718872402525)	(65.0, 1.7151690521680016)	(66.0, 1.5381965593294895)	(67.0, 1.2857645725492737)	(68.0, 1.1418970143588112)	(69.0, 0.9986479766104938)	(70.0, 0.8362470540924457)	(71.0, 0.7108105151204368)	(72.0, 0.542979368768592)	(73.0, 0.4440783950483241)	(74.0, 0.3791545142974041)	(75.0, 0.2904124051053182)	(76.0, 0.23958990047783596)	(77.0, 0.19906272052404492)	(78.0, 0.15627208206974205)	(79.0, 0.123441550975162)	(80.0, 0.08104249380797257)	(81.0, 0.05843164100207312)	(82.0, 0.04467586502976196)	(83.0, 0.027158535481239757)	(84.0, 0.017696804305115867)	(85.0, 0.01246237111487583)	(86.0, 0.007730763895588291)	(87.0, 0.005645296889218924)	(88.0, 0.00352571484647225)	(89.0, 0.0021759460158917924)	(90.0, 0.0015144109626622497)	(91.0, 0.001107997051036925)	(92.0, 0.0009181394572849485)	(93.0, 0.0006303865417546093)	(94.0, 0.0003530164633825812)	(95.0, 0.00026402071631134223)	(96.0, 0.00024622156689709445)	(97.0, 0.00024473830444590716)	(98.0, 0.00018985759375197644)	(99.0, 0.00011272794629023601)	(100.0, 8.899574707123896e-05)
SRX384349_1	(0.0, 0.0055715678038610345)	(1.0, 0.00530888295098486)	(2.0, 0.0047206013266865385)	(3.0, 0.004300084818510814)	(4.0, 0.004395004555264389)	(5.0, 0.004772476066540236)	(6.0, 0.005144428988469945)	(7.0, 0.005585916136160994)	(8.0, 0.006147708531597853)	(9.0, 0.007121187692256616)	(10.0, 0.008695089373775205)	(11.0, 0.010158619268371031)	(12.0, 0.012167385790365302)	(13.0, 0.015395760557856096)	(14.0, 0.018229004328163403)	(15.0, 0.02344407126026391)	(16.0, 0.029160226104993765)	(17.0, 0.03999100955572442)	(18.0, 0.05785026839769657)	(19.0, 0.07580444697642229)	(20.0, 0.10514568281196938)	(21.0, 0.14488614841137915)	(22.0, 0.17798333615590783)	(23.0, 0.23634131477344908)	(24.0, 0.28708915868266593)	(25.0, 0.3462042877584974)	(26.0, 0.44095294824234255)	(27.0, 0.5088327009177105)	(28.0, 0.6072070746019684)	(29.0, 0.750053552391015)	(30.0, 0.8648159289975645)	(31.0, 0.9896508348786855)	(32.0, 1.080496748976942)	(33.0, 1.1969522287948866)	(34.0, 1.400632324382152)	(35.0, 1.5516187214567523)	(36.0, 1.7338999349954323)	(37.0, 1.952783744231308)	(38.0, 2.0806019995129517)	(39.0, 2.2320861733465733)	(40.0, 2.465285203346331)	(41.0, 2.609275132847898)	(42.0, 2.68982335922626)	(43.0, 2.780982729199377)	(44.0, 2.8821219161460503)	(45.0, 3.0100726175720007)	(46.0, 3.085545949187655)	(47.0, 3.119053719979536)	(48.0, 3.1744195194536013)	(49.0, 3.2052275963373518)	(50.0, 3.1907181212284854)	(51.0, 3.1601727291976114)	(52.0, 3.1266837216095063)	(53.0, 3.104321293861086)	(54.0, 3.092310636008151)	(55.0, 3.068717562835541)	(56.0, 3.013108945430246)	(57.0, 2.9524629596697958)	(58.0, 2.851717800002437)	(59.0, 2.7467023558990364)	(60.0, 2.625408176942398)	(61.0, 2.4292576446590033)	(62.0, 2.2921803001724093)	(63.0, 2.1381454343430026)	(64.0, 1.8661838327759706)	(65.0, 1.6593305483146759)	(66.0, 1.4810282376945612)	(67.0, 1.2361971250710133)	(68.0, 1.0876598779482292)	(69.0, 0.9460142452009022)	(70.0, 0.7899032860594781)	(71.0, 0.6644712688111052)	(72.0, 0.5066053982576092)	(73.0, 0.41047267556575256)	(74.0, 0.343584061536951)	(75.0, 0.26234049290097494)	(76.0, 0.2147790824802183)	(77.0, 0.17883099147947465)	(78.0, 0.14034655681524594)	(79.0, 0.10766547070741606)	(80.0, 0.07260366515566219)	(81.0, 0.05352148691458584)	(82.0, 0.04092365115522176)	(83.0, 0.026329189770424918)	(84.0, 0.01757560334958065)	(85.0, 0.013036011753447442)	(86.0, 0.009357320095311778)	(87.0, 0.007033993980587634)	(88.0, 0.0051367029633853515)	(89.0, 0.0038100340845737503)	(90.0, 0.002795717362753566)	(91.0, 0.0021787390738553254)	(92.0, 0.0018432088416101282)	(93.0, 0.0011578000448197751)	(94.0, 0.00045362804425255255)	(95.0, 0.000253855109922353)	(96.0, 0.00020529152367633767)	(97.0, 0.00020198037006865477)	(98.0, 0.000131342426438087)	(99.0, 6.180820067674681e-05)	(100.0, 6.180820067674681e-05)
SRX384349_2	(0.0, 0.006932094493570284)	(1.0, 0.006612592363383479)	(2.0, 0.005792904139731811)	(3.0, 0.005192460481277296)	(4.0, 0.005244241860997227)	(5.0, 0.005612220176453755)	(6.0, 0.006123423584752645)	(7.0, 0.006754715724742436)	(8.0, 0.0073474472628131315)	(9.0, 0.008398499097979384)	(10.0, 0.010096267313903064)	(11.0, 0.011487754177440775)	(12.0, 0.013378325402959941)	(13.0, 0.016543599954776125)	(14.0, 0.019286911348449044)	(15.0, 0.024501406459394397)	(16.0, 0.03020396861748718)	(17.0, 0.0413942552944092)	(18.0, 0.05972596544674803)	(19.0, 0.07802131846013458)	(20.0, 0.10830240828145996)	(21.0, 0.14981454884459325)	(22.0, 0.18429654081213342)	(23.0, 0.24381317727703494)	(24.0, 0.2960429617107105)	(25.0, 0.3566293794459961)	(26.0, 0.45374480624498426)	(27.0, 0.5229004914581767)	(28.0, 0.6207783164436795)	(29.0, 0.7657386363724001)	(30.0, 0.8799474271363824)	(31.0, 1.0041742622789462)	(32.0, 1.0973884578952051)	(33.0, 1.2128675450595507)	(34.0, 1.4179052827782248)	(35.0, 1.5702174568956924)	(36.0, 1.7545305236800768)	(37.0, 1.9716795955957975)	(38.0, 2.0949908918756535)	(39.0, 2.242360698558576)	(40.0, 2.4708355701236773)	(41.0, 2.6141741413088293)	(42.0, 2.6967456107954173)	(43.0, 2.789497079188647)	(44.0, 2.8834758764543875)	(45.0, 3.0075771142078436)	(46.0, 3.080737593363205)	(47.0, 3.0991188814322967)	(48.0, 3.139700058891955)	(49.0, 3.1745720638046198)	(50.0, 3.1693652808140578)	(51.0, 3.1368575916647754)	(52.0, 3.087236707383798)	(53.0, 3.0575075850356574)	(54.0, 3.046406538608891)	(55.0, 3.012071076928643)	(56.0, 2.9573447689535772)	(57.0, 2.9037245993878473)	(58.0, 2.8034130495555076)	(59.0, 2.7016417055076594)	(60.0, 2.584219164006591)	(61.0, 2.40434938029477)	(62.0, 2.28546924804116)	(63.0, 2.133176905090394)	(64.0, 1.862760217683632)	(65.0, 1.6650897583944724)	(66.0, 1.4946144390416267)	(67.0, 1.247749465555566)	(68.0, 1.0994497975006516)	(69.0, 0.9638718228845891)	(70.0, 0.8118273695175886)	(71.0, 0.6846908615273581)	(72.0, 0.5247260605261751)	(73.0, 0.42956400364726)	(74.0, 0.3624465216783627)	(75.0, 0.2800006495808826)	(76.0, 0.23104961804181373)	(77.0, 0.19355218700420018)	(78.0, 0.15297100954454224)	(79.0, 0.1183116388081742)	(80.0, 0.08160304751267702)	(81.0, 0.06136424016256797)	(82.0, 0.04845965929747122)	(83.0, 0.033256866557996284)	(84.0, 0.023307129531385785)	(85.0, 0.017599058715875988)	(86.0, 0.013229591652700568)	(87.0, 0.010646031324121051)	(88.0, 0.008044843291807092)	(89.0, 0.005915196334389519)	(90.0, 0.004726428063797921)	(91.0, 0.003962928145799795)	(92.0, 0.0034230797189324334)	(93.0, 0.002421605800519308)	(94.0, 0.0011678353724069454)	(95.0, 0.0006235800196059728)	(96.0, 0.0004913722415976394)	(97.0, 0.000478151463796806)	(98.0, 0.0003172986672200003)	(99.0, 0.00014983548174277793)	(100.0, 0.0001454285558091668)
SRX384350_1	(0.0, 0.007109046613382124)	(1.0, 0.006522485505510667)	(2.0, 0.005473336773134909)	(3.0, 0.0050144498496266406)	(4.0, 0.005329009434289566)	(5.0, 0.0059414754491332634)	(6.0, 0.006583547071945236)	(7.0, 0.007308884467167982)	(8.0, 0.007843635761094956)	(9.0, 0.008778062762593648)	(10.0, 0.010824550413400682)	(11.0, 0.0127507652818366)	(12.0, 0.015198778990713367)	(13.0, 0.01873479879242426)	(14.0, 0.02195070795797817)	(15.0, 0.02953529464935072)	(16.0, 0.03725495692707852)	(17.0, 0.05082912818053278)	(18.0, 0.0749780525301554)	(19.0, 0.09899005094292475)	(20.0, 0.13849133337459615)	(21.0, 0.1914909226893031)	(22.0, 0.23514069093752912)	(23.0, 0.3105961338961729)	(24.0, 0.3754675720061584)	(25.0, 0.44971658644009493)	(26.0, 0.5671250262402829)	(27.0, 0.6512974703950859)	(28.0, 0.768704059844776)	(29.0, 0.9323879152498764)	(30.0, 1.0551864260507886)	(31.0, 1.1822370422961443)	(32.0, 1.276384725985758)	(33.0, 1.3910157896884223)	(34.0, 1.5890162454297498)	(35.0, 1.7332362639462073)	(36.0, 1.9126777041924226)	(37.0, 2.1227590983353046)	(38.0, 2.2350106112975188)	(39.0, 2.3631325804812264)	(40.0, 2.5680996058475887)	(41.0, 2.692809528712953)	(42.0, 2.762432666901846)	(43.0, 2.848222317391916)	(44.0, 2.9338639398421447)	(45.0, 3.0374243565151717)	(46.0, 3.090422095479381)	(47.0, 3.106592308481553)	(48.0, 3.145457070341907)	(49.0, 3.165448257122485)	(50.0, 3.144685474184233)	(51.0, 3.1104743438263935)	(52.0, 3.0668560315366338)	(53.0, 3.014059980776709)	(54.0, 2.9675791762665162)	(55.0, 2.914115148976807)	(56.0, 2.835771308890758)	(57.0, 2.754775916541051)	(58.0, 2.6401078458284264)	(59.0, 2.53645306128)	(60.0, 2.409093436501476)	(61.0, 2.216063022197822)	(62.0, 2.09307762599661)	(63.0, 1.9480730588689936)	(64.0, 1.6939755270792782)	(65.0, 1.5021034321873836)	(66.0, 1.3379458870547907)	(67.0, 1.1104934024365232)	(68.0, 0.974709131840526)	(69.0, 0.851705232134334)	(70.0, 0.7141520264622325)	(71.0, 0.6052626003549157)	(72.0, 0.4642899469624785)	(73.0, 0.37493097036173334)	(74.0, 0.3160121098038693)	(75.0, 0.24455157357044466)	(76.0, 0.20119231035040736)	(77.0, 0.1679766685605004)	(78.0, 0.1328403629536516)	(79.0, 0.10401190219454345)	(80.0, 0.07240421498741345)	(81.0, 0.054102398211525224)	(82.0, 0.043142772211769286)	(83.0, 0.030160713117680534)	(84.0, 0.02128828247968801)	(85.0, 0.015846401665019393)	(86.0, 0.011520282200655154)	(87.0, 0.009170337068173296)	(88.0, 0.006942515068560575)	(89.0, 0.005112518426021553)	(90.0, 0.003924593406294504)	(91.0, 0.0032011063615697746)	(92.0, 0.002721865582583317)	(93.0, 0.001905861012957727)	(94.0, 0.0008733654350641235)	(95.0, 0.00043298201653602726)	(96.0, 0.0003497162441252528)	(97.0, 0.00034416519263120115)	(98.0, 0.00022389241026008247)	(99.0, 9.991892689292938e-05)	(100.0, 9.621822589689495e-05)
SRX384350_2	(0.0, 0.008607372882782688)	(1.0, 0.00787874533648471)	(2.0, 0.0068520428848830115)	(3.0, 0.006520848545656658)	(4.0, 0.0067950038597940285)	(5.0, 0.007335954613863739)	(6.0, 0.00778858687747309)	(7.0, 0.008491454864053463)	(8.0, 0.009380159674310846)	(9.0, 0.010544859767256857)	(10.0, 0.012555945393781331)	(11.0, 0.014480552498396696)	(12.0, 0.017028908941888365)	(13.0, 0.021016120792463417)	(14.0, 0.024745737045862415)	(15.0, 0.03242024587315753)	(16.0, 0.0401665134739517)	(17.0, 0.05426987241934061)	(18.0, 0.0791591270122011)	(19.0, 0.10395638317749872)	(20.0, 0.14590398620906772)	(21.0, 0.20130911922453423)	(22.0, 0.2455309233854575)	(23.0, 0.32321991552520385)	(24.0, 0.39015429148284997)	(25.0, 0.464225905450824)	(26.0, 0.5816766179832454)	(27.0, 0.663847773513855)	(28.0, 0.7796627540042085)	(29.0, 0.9447097730205596)	(30.0, 1.0677944692569314)	(31.0, 1.1948810970922885)	(32.0, 1.2896284376707434)	(33.0, 1.4049963058031412)	(34.0, 1.6043440185520348)	(35.0, 1.7473242947331542)	(36.0, 1.923670560622778)	(37.0, 2.1316495658456205)	(38.0, 2.2457239360864847)	(39.0, 2.374806929799956)	(40.0, 2.573871287391956)	(41.0, 2.6954398495420917)	(42.0, 2.7609997689919483)	(43.0, 2.838863558144064)	(44.0, 2.9228489226662138)	(45.0, 3.0187186440609355)	(46.0, 3.066793342368192)	(47.0, 3.0868287599228355)	(48.0, 3.121020895510854)	(49.0, 3.133074529490142)	(50.0, 3.1039257477011204)	(51.0, 3.066441908374902)	(52.0, 3.0215393158500135)	(53.0, 2.967348562078377)	(54.0, 2.923744987350676)	(55.0, 2.869703271031691)	(56.0, 2.796455962974681)	(57.0, 2.7246677499788174)	(58.0, 2.61499274454401)	(59.0, 2.5163170711086207)	(60.0, 2.394616031222794)	(61.0, 2.2060155747817958)	(62.0, 2.087175685993175)	(63.0, 1.949650916566534)	(64.0, 1.7022101058248713)	(65.0, 1.51263998595736)	(66.0, 1.3502278019064098)	(67.0, 1.1248905333710038)	(68.0, 0.990197475544748)	(69.0, 0.8693777805949741)	(70.0, 0.7322412445326485)	(71.0, 0.6215763360172648)	(72.0, 0.47980307920577026)	(73.0, 0.3889435921761225)	(74.0, 0.3295438874358759)	(75.0, 0.2581107883704052)	(76.0, 0.21285124194657265)	(77.0, 0.17851006890590226)	(78.0, 0.1430244354263497)	(79.0, 0.11379469502107271)	(80.0, 0.08028702773412197)	(81.0, 0.05970329955120407)	(82.0, 0.04794222057156599)	(83.0, 0.034103817097558164)	(84.0, 0.024351983775893305)	(85.0, 0.01880631856240313)	(86.0, 0.014434553284615261)	(87.0, 0.011794198413560716)	(88.0, 0.008898087913881376)	(89.0, 0.006423330212440009)	(90.0, 0.005065433421611957)	(91.0, 0.00415096905163697)	(92.0, 0.003495940247389292)	(93.0, 0.0025115570724665174)	(94.0, 0.0012842980487777504)	(95.0, 0.0007194277035416911)	(96.0, 0.0005943098420561796)	(97.0, 0.0005795900936461194)	(98.0, 0.00039007333286659464)	(99.0, 0.00020423650918958495)	(100.0, 0.00020607647774084246)
