ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
GO:0014888,striated muscle adaptation,21,0.8499607897296245,2.0943260959120824,3.931509404894217e-5,0.06073144089812202,0.053442538985506695,369,"tags=33%, list=3%, signal=32%",28999/54206/2308/51778/8837/2660/5468,0.557332238758646
GO:1901570,fatty acid derivative biosynthetic process,32,0.7297339318582732,1.9860217145706958,1.481512661930036e-4,0.06073144089812202,0.053442538985506695,137,"tags=9%, list=1%, signal=9%",247/2687/2180,0.5188480777437918
GO:0035357,peroxisome proliferator activated receptor signaling pathway,24,0.7962454309767101,1.9837777289825205,1.2667235949821227e-4,0.06073144089812202,0.053442538985506695,817,"tags=29%, list=6%, signal=27%",247/3952/10370/55885/5468/81/5165,0.5188480777437918
GO:0035358,regulation of peroxisome proliferator activated receptor signaling pathway,16,0.855120436171454,1.9798698322391075,3.0070752651382965e-4,0.07675886470272583,0.06754637398180866,191,"tags=25%, list=1%, signal=25%",247/3952/10370/55885,0.49849310876659025
GO:0003299,muscle hypertrophy in response to stress,13,0.8739160039477486,1.9767189029595205,1.655089515193242e-4,0.06073144089812202,0.053442538985506695,369,"tags=31%, list=3%, signal=30%",28999/54206/2308/5468,0.5188480777437918
GO:0014887,cardiac muscle adaptation,13,0.8739160039477486,1.9767189029595205,1.655089515193242e-4,0.06073144089812202,0.053442538985506695,369,"tags=31%, list=3%, signal=30%",28999/54206/2308/5468,0.5188480777437918
GO:0014898,cardiac muscle hypertrophy in response to stress,13,0.8739160039477486,1.9767189029595205,1.655089515193242e-4,0.06073144089812202,0.053442538985506695,369,"tags=31%, list=3%, signal=30%",28999/54206/2308/5468,0.5188480777437918
GO:0014896,muscle hypertrophy,61,0.6474155529800936,1.973782754543434,1.9531747029766794e-4,0.06095960185241024,0.05364331638374057,558,"tags=21%, list=4%, signal=20%",28999/147/3952/54206/2308/8013/29995/10611/2660/5468/7133/9464/9475,0.5188480777437918
GO:0010906,regulation of glucose metabolic process,61,0.6446017138973255,1.9652041730897403,2.295331071308746e-4,0.06737944359826824,0.05929265777446012,1857,"tags=33%, list=15%, signal=28%",5166/2308/4837/8660/10580/51422/139735/5255/3667/23417/5165/3643/6095/3481/51094/32/10776/5499/34/79660,0.5188480777437918
GO:0097501,stress response to metal ion,9,0.9282864894257784,1.9580325156652443,4.454966261276789e-5,0.06073144089812202,0.053442538985506695,72,"tags=44%, list=1%, signal=44%",4501/4499/4493/4502,0.557332238758646
GO:0050951,sensory perception of temperature stimulus,12,-0.8750189848061943,-1.94261569257257,1.4168446332006273e-4,0.06073144089812202,0.053442538985506695,238,"tags=42%, list=2%, signal=41%",3356/134/8989/6387/150,0.5188480777437918
GO:0014897,striated muscle hypertrophy,59,0.6427136557512498,1.9403488259948254,1.3733405270016395e-4,0.06073144089812202,0.053442538985506695,558,"tags=20%, list=4%, signal=20%",28999/147/3952/54206/2308/8013/29995/10611/5468/7133/9464/9475,0.5188480777437918
GO:0071294,cellular response to zinc ion,11,0.8856605340546706,1.9190364125551567,3.36234154118839e-4,0.07896122875326815,0.0694844134040715,72,"tags=36%, list=1%, signal=36%",4501/4499/4493/4502,0.49849310876659025
GO:0003300,cardiac muscle hypertrophy,57,0.6451940914097838,1.9166869924833385,1.9629171286407424e-4,0.06095960185241024,0.05364331638374057,558,"tags=21%, list=4%, signal=20%",28999/147/3952/54206/2308/8013/29995/10611/5468/7133/9464/9475,0.5188480777437918
GO:0071276,cellular response to cadmium ion,11,0.8835194402332784,1.9143971214859954,3.786409825028422e-4,0.07939290029550665,0.06986427633641513,72,"tags=36%, list=1%, signal=36%",4501/4499/4493/4502,0.49849310876659025
GO:0061687,detoxification of inorganic compound,12,0.873852312726048,1.9057212284578082,5.659543203660177e-4,0.10718444564093192,0.09432031959219594,635,"tags=42%, list=5%, signal=40%",4501/4499/4493/4502/847,0.47727081536286214
GO:0043500,muscle adaptation,67,0.6193375754373479,1.9056961690025565,9.563350455437312e-5,0.06073144089812202,0.053442538985506695,1029,"tags=28%, list=8%, signal=26%",28999/147/54206/2308/8013/51778/29995/2309/8837/2660/5468/114907/7133/6331/9464/9475/6093/4205/2934,0.5384340963099162
GO:0044321,response to leptin,17,0.789316206255441,1.8958067492514545,0.0024589065119616986,0.14582060739118316,0.12831942368149135,913,"tags=41%, list=7%, signal=38%",3625/3952/8013/890/6774/55022/7357,0.4317076958033464
GO:0044320,cellular response to leptin stimulus,14,0.8163827680041812,1.895511219649202,0.002747873799680044,0.15358835201476287,0.1351548945469283,913,"tags=50%, list=7%, signal=46%",3625/3952/8013/890/6774/55022/7357,0.4317076958033464
GO:0071280,cellular response to copper ion,13,0.835347951541964,1.8894814592046785,0.0012237020630978272,0.12233279744702706,0.10765058757186517,72,"tags=31%, list=1%, signal=31%",4501/4499/4493/4502,0.45505986738722953
GO:0042471,ear morphogenesis,27,-0.6991679846993786,-1.887340854333342,4.003397083798273e-4,0.08104808372061952,0.07132080698045414,1241,"tags=37%, list=10%, signal=34%",6926/6678/1909/116039/55084/7020/6662/2263/2048/9096,0.49849310876659025
GO:0048799,animal organ maturation,13,0.8332295464443772,1.8846898186103773,0.0013969653696464324,0.12233279744702706,0.10765058757186517,647,"tags=31%, list=5%, signal=29%",7704/3952/5364/11173,0.45505986738722953
GO:0070977,bone maturation,13,0.8332295464443772,1.8846898186103773,0.0013969653696464324,0.12233279744702706,0.10765058757186517,647,"tags=31%, list=5%, signal=29%",7704/3952/5364/11173,0.45505986738722953
GO:0010742,macrophage derived foam cell differentiation,25,0.725876959792102,1.880469275127024,0.0014794015484871903,0.12233279744702706,0.10765058757186517,752,"tags=32%, list=6%, signal=30%",247/338/5468/5583/5320/185/4792/6646,0.45505986738722953
GO:0003091,renal water homeostasis,22,-0.7212073474423348,-1.877396994720275,9.644240869795765e-4,0.12233279744702706,0.10765058757186517,121,"tags=18%, list=1%, signal=18%",196883/107/360/114,0.47727081536286214
GO:0035360,positive regulation of peroxisome proliferator activated receptor signaling pathway,10,0.9017906625802766,1.8767033592318942,8.386448495480125e-4,0.11942825790995268,0.10509464677498143,191,"tags=40%, list=1%, signal=39%",247/3952/10370/55885,0.47727081536286214
GO:0006882,intracellular zinc ion homeostasis,18,0.7733608094071744,1.871577717511866,0.0017502904080310465,0.12233279744702706,0.10765058757186517,821,"tags=33%, list=6%, signal=31%",4501/4499/4493/4502/6505/91252,0.45505986738722953
GO:0007492,endoderm development,36,0.6714148512846461,1.866936210204963,0.0011667926268025637,0.12233279744702706,0.10765058757186517,596,"tags=31%, list=5%, signal=29%",1843/1301/1294/4324/1847/3909/1295/1284/3915/3624/3912,0.45505986738722953
GO:0010743,regulation of macrophage derived foam cell differentiation,22,0.754212695061973,1.8645157907446517,0.004014452025630805,0.17203538571152158,0.15138794126748567,631,"tags=32%, list=5%, signal=30%",247/338/5468/5583/5320/185/4792,0.40701791892395395
GO:0045684,positive regulation of epidermis development,15,0.7829768003171942,1.8621156493248205,0.005163765340219777,0.18422595585235282,0.162115416367242,402,"tags=20%, list=3%, signal=19%",247/8202/5583,0.40701791892395395
GO:0060986,endocrine hormone secretion,25,0.7182877217155199,1.8608084650791006,0.0020541245574476814,0.13704278723608337,0.1205951051257432,681,"tags=36%, list=5%, signal=34%",3625/3952/80223/114897/1588/5468/185/3624/654,0.4317076958033464
GO:0006112,energy reserve metabolic process,69,0.6048123913318371,1.8589383377985302,0.0012013584206547667,0.12233279744702706,0.10765058757186517,2073,"tags=43%, list=16%, signal=37%",3952/8660/10580/51422/9945/5500/55062/7360/5255/5167/3667/3795/55022/5834/51763/3643/8987/23710/5509/178/2632/3481/5499/26100/2887/34/79660/5256/55276/3953,0.45505986738722953
GO:0001706,endoderm formation,33,0.691092199098379,1.8579354753826893,8.543666891871935e-4,0.11942825790995268,0.10509464677498143,596,"tags=30%, list=5%, signal=29%",1843/1301/1294/4324/1847/3909/1295/1284/3624/3912,0.47727081536286214
GO:0010907,positive regulation of glucose metabolic process,34,0.6707036657724297,1.851643955197159,0.0023283599642065513,0.14582060739118316,0.12831942368149135,1857,"tags=35%, list=15%, signal=30%",2308/4837/8660/10580/51422/5255/3667/3643/3481/10776/5499/79660,0.4317076958033464
GO:0090077,foam cell differentiation,26,0.7240286013009798,1.8422172052368113,0.0015210053042827157,0.12233279744702706,0.10765058757186517,752,"tags=31%, list=6%, signal=29%",247/338/5468/5583/5320/185/4792/6646,0.45505986738722953
GO:0098704,carbohydrate import across plasma membrane,44,0.6416154234382274,1.8410990939617755,0.00136257038895438,0.12233279744702706,0.10765058757186517,1787,"tags=41%, list=14%, signal=35%",3952/8660/10580/51422/5295/5167/3667/23596/55022/8218/5781/3643/81031/10999/6253/53916/10776/2887,0.45505986738722953
GO:0098708,D-glucose import across plasma membrane,44,0.6416154234382274,1.8410990939617755,0.00136257038895438,0.12233279744702706,0.10765058757186517,1787,"tags=41%, list=14%, signal=35%",3952/8660/10580/51422/5295/5167/3667/23596/55022/8218/5781/3643/81031/10999/6253/53916/10776/2887,0.45505986738722953
GO:0140271,hexose import across plasma membrane,44,0.6416154234382274,1.8410990939617755,0.00136257038895438,0.12233279744702706,0.10765058757186517,1787,"tags=41%, list=14%, signal=35%",3952/8660/10580/51422/5295/5167/3667/23596/55022/8218/5781/3643/81031/10999/6253/53916/10776/2887,0.45505986738722953
GO:0045618,positive regulation of keratinocyte differentiation,10,0.8829701933167857,1.8375363558964946,0.0019514182923534662,0.13321833481868836,0.11722965809546919,402,"tags=30%, list=3%, signal=29%",247/8202/5583,0.45505986738722953
GO:0010827,regulation of D-glucose transmembrane transport,44,0.6395424775882572,1.8351508287131622,0.0014681939609986511,0.12233279744702706,0.10765058757186517,1061,"tags=34%, list=8%, signal=31%",3952/8660/8013/10580/51422/5295/5167/6248/3667/23596/55022/8218/5781/51763/3643,0.45505986738722953
GO:0010828,positive regulation of D-glucose transmembrane transport,28,0.7022992151915655,1.8345147628134872,0.003656058591639337,0.16723915212933094,0.14716734487772098,1061,"tags=32%, list=8%, signal=30%",8660/8013/10580/5295/3667/23596/8218/5781/3643,0.4317076958033464
GO:0060038,cardiac muscle cell proliferation,26,-0.6823666250702366,-1.8342753085189232,0.0015056792444282541,0.12233279744702706,0.10765058757186517,1819,"tags=46%, list=14%, signal=40%",65009/2735/6910/3776/4208/23414/3516/4851/5292/7042/3084/2263,0.45505986738722953
GO:0043931,ossification involved in bone maturation,12,0.8399271730634278,1.8317363480702231,0.0020535870580626835,0.13704278723608337,0.1205951051257432,647,"tags=33%, list=5%, signal=32%",7704/3952/5364/11173,0.4317076958033464
GO:0006171,cAMP biosynthetic process,8,-0.9017232005201641,-1.8314682073505917,3.734252651549801e-4,0.07939290029550665,0.06986427633641513,121,"tags=38%, list=1%, signal=37%",196883/107/114,0.49849310876659025
GO:0071385,cellular response to glucocorticoid stimulus,31,0.6899031578170306,1.8310580943957722,7.324691246782142e-4,0.11316647976278409,0.0995843984126871,274,"tags=23%, list=2%, signal=22%",11170/54206/687/6781/2309/8837/8313,0.47727081536286214
GO:0050891,multicellular organismal-level water homeostasis,23,-0.6985107498285357,-1.8277225860171813,0.001420677537291602,0.12233279744702706,0.10765058757186517,121,"tags=17%, list=1%, signal=17%",196883/107/360/114,0.45505986738722953
GO:0046686,response to cadmium ion,24,0.7329353855019891,1.8260461385110198,0.0017099869131858684,0.12233279744702706,0.10765058757186517,934,"tags=33%, list=7%, signal=31%",4501/4499/4493/4502/4864/847/5536/6648,0.45505986738722953
GO:0051962,positive regulation of nervous system development,151,-0.5011914976505368,-1.826021401190397,2.709268927252297e-5,0.06073144089812202,0.053442538985506695,1763,"tags=26%, list=14%, signal=23%",5789/6092/650/54413/10636/3815/9037/5649/64218/85358/7431/4131/4192/9820/274/7058/64221/26230/5270/2852/3569/5764/22924/4851/4137/22891/349667/8140/6091/7422/26011/2049/2048/6387/146433/131578/1959/7472/84189,0.5756102610711286
GO:1904659,D-glucose transmembrane transport,60,0.5992914617307595,1.825893298129658,0.001749850286393145,0.12233279744702706,0.10765058757186517,1787,"tags=38%, list=14%, signal=33%",3952/8660/8013/10580/51422/5295/50651/5167/6248/3667/23596/55022/8218/5781/51763/3643/81031/10999/6253/53916/10776/5797/2887,0.45505986738722953
GO:0010744,positive regulation of macrophage derived foam cell differentiation,12,0.8348293756435415,1.8206189308362422,0.0024448422795392724,0.14582060739118316,0.12831942368149135,412,"tags=42%, list=3%, signal=40%",247/338/5583/5320/185,0.4317076958033464
GO:0071377,cellular response to glucagon stimulus,16,-0.752821346423338,-1.8180206053037793,0.002256795266224342,0.14401788052177295,0.12673305754932118,121,"tags=19%, list=1%, signal=19%",196883/107/114,0.4317076958033464
GO:0044060,regulation of endocrine process,20,0.7473910932786094,1.812421607469061,0.003560900358558138,0.16723915212933094,0.14716734487772098,681,"tags=35%, list=5%, signal=33%",3625/3952/114897/1588/185/3624/654,0.4317076958033464
GO:0072376,protein activation cascade,12,0.8308883314123774,1.812024192864798,0.002814642223155857,0.15358835201476287,0.1351548945469283,1120,"tags=50%, list=9%, signal=46%",7057/10855/2159/2316/9462/2152,0.4317076958033464
GO:0008645,hexose transmembrane transport,63,0.5881076105128532,1.808955337593123,0.0012381865791616525,0.12233279744702706,0.10765058757186517,1787,"tags=37%, list=14%, signal=32%",3952/8660/8013/10580/51422/5295/50651/5167/6248/3667/23596/55022/8218/5781/51763/3643/81031/10999/6253/53916/10776/5797/2887,0.45505986738722953
GO:0046324,regulation of D-glucose import across plasma membrane,33,0.672033530409436,1.8066980620289441,0.0014264324123682494,0.12233279744702706,0.10765058757186517,1061,"tags=36%, list=8%, signal=33%",3952/8660/10580/51422/5295/5167/3667/23596/55022/8218/5781/3643,0.45505986738722953
GO:0035136,forelimb morphogenesis,10,-0.8372624361888586,-1.8055752677790524,0.002200529152986185,0.14197040282617465,0.12493131524005296,1340,"tags=50%, list=10%, signal=45%",6910/6926/775/116039/7020,0.4317076958033464
GO:0046058,cAMP metabolic process,19,-0.731285588052114,-1.8029546792637927,0.001566073558398561,0.12233279744702706,0.10765058757186517,615,"tags=21%, list=5%, signal=20%",5143/196883/107/114,0.45505986738722953
GO:0044273,sulfur compound catabolic process,28,0.6896422272671577,1.8014527420995035,0.0050944013729195495,0.18422595585235282,0.162115416367242,964,"tags=29%, list=8%, signal=26%",2687/102724560/7263/875/4357/23417/1036/494143,0.40701791892395395
GO:0032869,cellular response to insulin stimulus,153,0.5168498444222833,1.8009001095183363,1.9728026489453153e-4,0.06095960185241024,0.05364331638374057,1809,"tags=31%, list=14%, signal=27%",3625/3952/54206/5166/2308/8660/10580/5295/8837/23189/2660/5468/11031/5791/5562/5167/5894/252983/64900/3667/2475/55022/858/3480/23175/10014/9882/5290/5781/5795/51763/3643/6655/10999/490/29904/2888/51141/5286/3481/27131/81565/51094/6844/3265/2887/5925,0.5188480777437918
GO:0061384,heart trabecula morphogenesis,15,-0.7542043394930525,-1.7985087021357873,0.003912594221131781,0.1695287239155342,0.14918212548616308,1170,"tags=40%, list=9%, signal=36%",2022/3516/4851/7042/1901/3084,0.40701791892395395
GO:0009151,purine deoxyribonucleotide metabolic process,16,0.7759528288306569,1.7965721927085183,0.004945620051446606,0.18422595585235282,0.162115416367242,985,"tags=38%, list=8%, signal=35%",25939/7498/26289/131870/4860/22978,0.40701791892395395
GO:2001046,positive regulation of integrin-mediated signaling pathway,13,0.7930767482559725,1.7938678233302865,0.0055944166520572195,0.18536383685978322,0.16311673050043501,890,"tags=54%, list=7%, signal=50%",3908/4811/55679/3915/3912/2013/2316,0.40701791892395395
GO:1900744,regulation of p38MAPK cascade,27,0.6818208804518611,1.7933603401349252,0.004208148939425372,0.17647173159547397,0.15529184317315659,917,"tags=26%, list=7%, signal=24%",5187/3952/1843/4616/768211/9464/8877,0.40701791892395395
GO:0006006,glucose metabolic process,120,0.5293432989726718,1.7908989366503523,2.871621424366301e-4,0.07675886470272583,0.06754637398180866,2001,"tags=29%, list=16%, signal=25%",5166/2308/4837/51181/8660/2201/10580/51422/139735/347/5255/1374/3667/23417/5165/26330/2027/3643/5224/6095/1737/9563/5209/3481/5091/51094/32/10776/3099/4041/5499/34/79660/55276/200186,0.49849310876659025
GO:0042472,inner ear morphogenesis,22,-0.6873962295055931,-1.7893822352649202,0.0030282673684806686,0.15733590902964606,0.1384526750524868,1241,"tags=36%, list=10%, signal=33%",6926/6678/55084/7020/6662/2263/2048/9096,0.4317076958033464
GO:1901568,fatty acid derivative metabolic process,54,0.6100315293710047,1.7876075426856783,0.0017735703972798463,0.12250155061682327,0.10779908722414397,198,"tags=7%, list=2%, signal=7%",247/2687/2180/137872,0.45505986738722953
GO:0051384,response to glucocorticoid,74,0.5683468019184797,1.7869503861509657,0.0016207562803608785,0.12233279744702706,0.10765058757186517,759,"tags=19%, list=6%, signal=18%",11170/1843/54206/3485/687/6781/2309/8837/8313/2660/836/654/678/1036,0.45505986738722953
GO:0015749,monosaccharide transmembrane transport,64,0.5820997634684675,1.7833169407973057,0.0024943831601749885,0.14618573621334036,0.12864073025720069,1787,"tags=36%, list=14%, signal=31%",3952/8660/8013/10580/51422/5295/50651/5167/6248/3667/23596/55022/8218/5781/51763/3643/81031/10999/6253/53916/10776/5797/2887,0.4317076958033464
GO:0010273,detoxification of copper ion,6,0.9588514496131527,1.7825222813327322,1.5147538089899272e-4,0.06073144089812202,0.053442538985506695,72,"tags=67%, list=1%, signal=66%",4501/4499/4493/4502,0.5188480777437918
GO:1990169,stress response to copper ion,6,0.9588514496131527,1.7825222813327322,1.5147538089899272e-4,0.06073144089812202,0.053442538985506695,72,"tags=67%, list=1%, signal=66%",4501/4499/4493/4502,0.5188480777437918
GO:0010766,negative regulation of sodium ion transport,10,-0.8262904734549377,-1.7819139834611537,0.00323548802486448,0.1623551298630715,0.14286949607797805,547,"tags=40%, list=4%, signal=38%",65266/23327/183/5581,0.4317076958033464
GO:0046688,response to copper ion,21,0.7214190457499725,1.777595804252074,0.008040114113914509,0.2018959672402158,0.17766469790090994,72,"tags=19%, list=1%, signal=19%",4501/4499/4493/4502,0.3807304007227924
GO:0071731,response to nitric oxide,15,0.7472237998439741,1.777086026908767,0.01282463639580216,0.25014431986629393,0.22012235126914065,424,"tags=20%, list=3%, signal=19%",2308/8837/890,0.3807304007227924
GO:0045606,positive regulation of epidermal cell differentiation,12,0.8147008805228639,1.7767221534406201,0.004899399303302245,0.18422595585235282,0.162115416367242,402,"tags=25%, list=3%, signal=24%",247/8202/5583,0.40701791892395395
GO:0019226,transmission of nerve impulse,25,-0.6784311284170669,-1.7757514915882044,0.0028743477227143213,0.1548192245876677,0.13623803952901437,931,"tags=40%, list=7%, signal=37%",3776/8506/2852/6326/3673/57731/6324/3751/8989/1901,0.4317076958033464
GO:1900024,regulation of substrate adhesion-dependent cell spreading,46,0.6246629970439652,1.7751954728520392,0.001594942419065878,0.12233279744702706,0.10765058757186517,890,"tags=24%, list=7%, signal=22%",10630/4739/91663/5881/10855/5318/23189/81/80005/10979/2316,0.45505986738722953
GO:0003230,cardiac atrium development,15,-0.7441439502866922,-1.7745182573888454,0.005839095096314376,0.18631156146990055,0.163950710539023,1708,"tags=53%, list=13%, signal=46%",650/4194/7474/2022/4851/287/7042/6659,0.40701791892395395
GO:2001212,regulation of vasculogenesis,14,0.7636368260592371,1.7730435137322458,0.010347536644691622,0.22282985815779288,0.1960861327448106,871,"tags=43%, list=7%, signal=40%",9844/55273/133/1832/2013/6237,0.3807304007227924
GO:0060045,positive regulation of cardiac muscle cell proliferation,15,-0.743283235017405,-1.7724657580583394,0.006017384664788679,0.18892013565226914,0.16624620732579745,917,"tags=47%, list=7%, signal=43%",4208/23414/3516/4851/5292/3084/2263,0.40701791892395395
GO:0140962,multicellular organismal-level chemical homeostasis,40,-0.6065495054854376,-1.7716943261551543,0.0017378482070870638,0.12233279744702706,0.10765058757186517,247,"tags=15%, list=2%, signal=15%",3162/7422/196883/107/360/114,0.45505986738722953
GO:0046326,positive regulation of D-glucose import across plasma membrane,21,0.7183128155713153,1.7699419700968058,0.00845669670144446,0.20193414955028965,0.17769829762396117,1061,"tags=38%, list=8%, signal=35%",8660/10580/5295/3667/23596/8218/5781/3643,0.3807304007227924
GO:0021762,substantia nigra development,35,0.6440763982725393,1.7693637678320107,0.005230326117792046,0.18422595585235282,0.162115416367242,606,"tags=23%, list=5%, signal=22%",284612/4129/59345/9143/5810/3939/1152/60,0.40701791892395395
GO:0070873,regulation of glycogen metabolic process,27,0.6711500230782765,1.7652933023575834,0.004827676381793653,0.18422595585235282,0.162115416367242,1857,"tags=48%, list=15%, signal=41%",8660/10580/5255/5167/3667/3795/51763/3643/5509/3481/5499/2887/79660,0.40701791892395395
GO:0150118,negative regulation of cell-substrate junction organization,20,0.7278278960880886,1.7649809012335365,0.0056387597834361095,0.18536383685978322,0.16311673050043501,511,"tags=25%, list=4%, signal=24%",11170/7057/347/94/142684,0.40701791892395395
GO:0007622,rhythmic behavior,25,-0.6742364360627153,-1.764772143953651,0.0033342342245955116,0.1631274094383354,0.1435490877474395,1609,"tags=36%, list=13%, signal=32%",9572/7157/5728/100/1958/9975/3751/134/8863,0.4317076958033464
GO:0048512,circadian behavior,25,-0.6742364360627153,-1.764772143953651,0.0033342342245955116,0.1631274094383354,0.1435490877474395,1609,"tags=36%, list=13%, signal=32%",9572/7157/5728/100/1958/9975/3751/134/8863,0.4317076958033464
GO:0071384,cellular response to corticosteroid stimulus,37,0.629354743876494,1.7646421149728868,0.0036499116648384166,0.16723915212933094,0.14716734487772098,274,"tags=19%, list=2%, signal=19%",11170/54206/687/6781/2309/8837/8313,0.4317076958033464
GO:2001259,positive regulation of cation channel activity,11,-0.8172802063573642,-1.763616136234917,0.002810323883627893,0.15358835201476287,0.1351548945469283,564,"tags=45%, list=4%, signal=43%",1909/1520/57620/6324/2258,0.4317076958033464
GO:0051965,positive regulation of synapse assembly,32,-0.6361651749831969,-1.762606214576114,0.002405529802395199,0.14582060739118316,0.12831942368149135,330,"tags=16%, list=3%, signal=15%",349667/2049/2048/131578/84189,0.4317076958033464
GO:0035115,embryonic forelimb morphogenesis,9,-0.8469608556169067,-1.7599232293211462,0.0027423916396356195,0.15358835201476287,0.1351548945469283,1340,"tags=56%, list=10%, signal=50%",6910/6926/775/116039/7020,0.4317076958033464
GO:0045648,positive regulation of erythrocyte differentiation,24,0.7063383075338519,1.759781782225193,0.0038106629087576067,0.16821354840087152,0.148024795482532,1914,"tags=42%, list=15%, signal=35%",2752/2309/3148/3624/6774/3091/6777/23456/6772/91,0.4317076958033464
GO:0050805,negative regulation of synaptic transmission,32,-0.633703631543445,-1.7557860805370726,0.002429465225815378,0.14582060739118316,0.12831942368149135,1341,"tags=28%, list=10%, signal=25%",85358/5728/80863/4137/10769/8292/3356/134/114,0.4317076958033464
GO:0010612,regulation of cardiac muscle adaptation,8,0.8633323633093134,1.7555354013402997,0.004837710762483662,0.18422595585235282,0.162115416367242,369,"tags=38%, list=3%, signal=36%",54206/2308/5468,0.40701791892395395
GO:1903242,regulation of cardiac muscle hypertrophy in response to stress,8,0.8633323633093134,1.7555354013402997,0.004837710762483662,0.18422595585235282,0.162115416367242,369,"tags=38%, list=3%, signal=36%",54206/2308/5468,0.40701791892395395
GO:0003222,ventricular trabecula myocardium morphogenesis,9,-0.84481747264359075,-1.7554694349585689,0.0029617784641826897,0.15665406633528442,0.1378526661569868,1170,"tags=56%, list=9%, signal=51%",2022/3516/4851/7042/3084,0.4317076958033464
GO:0003228,atrial cardiac muscle tissue development,9,-0.8447802335487927,-1.7553920548204678,0.0029617784641826897,0.15665406633528442,0.1378526661569868,1340,"tags=78%, list=10%, signal=70%",6910/6926/2022/2627/1909/8913/9096,0.4317076958033464
GO:0010810,regulation of cell-substrate adhesion,152,0.5053855186429641,1.7547247242070911,1.649236412016607e-4,0.06073144089812202,0.053442538985506695,2052,"tags=33%, list=16%, signal=28%",11170/2824/10630/7057/4739/91663/5881/10855/5318/23189/347/2185/79834/4771/6695/94/2651/7414/9475/81/3717/80005/10979/2013/71/6093/6237/2316/7094/1845/5795/8322/23243/6422/5054/56940/1613/1072/1435/7402/5291/5879/2633/59339/54453/23499/1605/23603/1012/3611,0.5188480777437918
GO:0008286,insulin receptor signaling pathway,95,0.5337498197191624,1.7536319548820194,7.902905519164154e-4,0.11896912385387884,0.10469061734099414,1787,"tags=35%, list=14%, signal=30%",3952/5166/2308/8660/10580/5295/23189/2660/5791/5562/5167/5894/252983/3667/2475/55022/858/3480/5290/5781/5795/51763/3643/6655/10999/2888/5286/3481/27131/81565/51094/3265/2887,0.47727081536286214
GO:0030431,sleep,7,-0.9081920001627252,-1.7511349068273454,4.943888216813991e-4,0.09675189240304981,0.08513986668528771,172,"tags=43%, list=1%, signal=42%",134/8863/2847,0.47727081536286214
GO:0045687,positive regulation of glial cell differentiation,21,-0.6966354285548548,-1.7504321028422123,0.0038082424090459745,0.16821354840087152,0.148024795482532,1005,"tags=43%, list=8%, signal=40%",4192/274/5270/5764/4851/22891/26011/146433/1959,0.4317076958033464
GO:0060043,regulation of cardiac muscle cell proliferation,20,-0.6940098974548639,-1.7489054384272509,0.005971102287726925,0.18847495446905793,0.16585445616054367,1670,"tags=50%, list=13%, signal=44%",2735/6910/3776/4208/23414/3516/4851/5292/3084/2263,0.40701791892395395
GO:0045722,positive regulation of gluconeogenesis,16,0.7549812107448535,1.748016372703537,0.008133647349872092,0.2018959672402158,0.17766469790090994,144,"tags=19%, list=1%, signal=19%",2308/4837/51422,0.3807304007227924
GO:0007613,memory,57,-0.5602334710155239,-1.747817703802252,0.0013538952306550904,0.12233279744702706,0.10765058757186517,1602,"tags=40%, list=13%, signal=35%",10636/5649/6310/85358/50944/23152/4192/4776/3776/1958/81832/5764/4130/10347/23236/6326/4137/10769/3356/814/7846/2258/114,0.45505986738722953
GO:0003382,epithelial cell morphogenesis,10,0.838740123822155,1.7454898051347822,0.006502901925931098,0.1947884551384769,0.17141021938089038,1447,"tags=70%, list=11%, signal=62%",6781/10653/51421/4233/196383/9223/80781,0.40701791892395395
GO:1900273,positive regulation of long-term synaptic potentiation,15,-0.7317778660654899,-1.7450295513199758,0.007532849207602722,0.20016688761602427,0.17614313997542103,621,"tags=27%, list=5%, signal=25%",8878/2048/107/114,0.40701791892395395
GO:0022038,corpus callosum development,9,-0.8388834150353353,-1.743138893635863,0.003927083367827057,0.1695287239155342,0.14918212548616308,330,"tags=33%, list=3%, signal=32%",349667/2049/2048,0.40701791892395395
GO:0097700,vascular endothelial cell response to laminar fluid shear stress,20,-0.6914969236260455,-1.7425727425795932,0.006341396004497139,0.19272719243040562,0.16959634651691102,121,"tags=15%, list=1%, signal=15%",196883/107/114,0.40701791892395395
GO:0043543,protein acylation,49,0.6055246320844464,1.7423564631285446,0.0014049827081650606,0.12233279744702706,0.10765058757186517,1115,"tags=20%, list=9%, signal=19%",28999/2752/2308/254887/84885/51114/5495/8877/51304/51126,0.45505986738722953
GO:0050961,detection of temperature stimulus involved in sensory perception,10,-0.8077591279095175,-1.7419507201529563,0.005472189200974324,0.18536383685978322,0.16311673050043501,238,"tags=30%, list=2%, signal=29%",3356/134/6387,0.40701791892395395
GO:0019336,phenol-containing compound catabolic process,9,0.825347763862872,1.7409041031877648,0.0055777961490143715,0.18536383685978322,0.16311673050043501,342,"tags=33%, list=3%, signal=32%",4128/1734/4129,0.40701791892395395
GO:0043651,linoleic acid metabolic process,12,0.7981678937690876,1.7406665598721898,0.007085865986310397,0.20016688761602427,0.17614313997542103,1,"tags=8%, list=0%, signal=8%",247,0.40701791892395395
